Estado,Município,Sexo,Faixa Etária,Saldo
RN,Serra de Sao Bento,Total,65 ou mais,0
RN,Serra de Sao Bento,Total,Total,3
RN,Serra do Mel,Masculino,Até 17,2
RN,Serra do Mel,Masculino,18 a 24,16
RN,Serra do Mel,Masculino,25 a 29,7
RN,Serra do Mel,Masculino,30 a 39,4
RN,Serra do Mel,Masculino,40 a 49,-1
RN,Serra do Mel,Masculino,50 a 64,4
RN,Serra do Mel,Masculino,65 ou mais,-1
RN,Serra do Mel,Masculino,Total,31
RN,Serra do Mel,Feminino,Até 17,0
RN,Serra do Mel,Feminino,18 a 24,9
RN,Serra do Mel,Feminino,25 a 29,-2
RN,Serra do Mel,Feminino,30 a 39,-1
RN,Serra do Mel,Feminino,40 a 49,-1
RN,Serra do Mel,Feminino,50 a 64,1
RN,Serra do Mel,Feminino,65 ou mais,0
RN,Serra do Mel,Feminino,Total,6
RN,Serra do Mel,Total,Até 17,2
RN,Serra do Mel,Total,18 a 24,25
RN,Serra do Mel,Total,25 a 29,5
RN,Serra do Mel,Total,30 a 39,3
RN,Serra do Mel,Total,40 a 49,-2
RN,Serra do Mel,Total,50 a 64,5
RN,Serra do Mel,Total,65 ou mais,-1
RN,Serra do Mel,Total,Total,37
RN,Serra Negra do Norte,Masculino,Até 17,5
RN,Serra Negra do Norte,Masculino,18 a 24,23
RN,Serra Negra do Norte,Masculino,25 a 29,15
RN,Serra Negra do Norte,Masculino,30 a 39,14
RN,Serra Negra do Norte,Masculino,40 a 49,8
RN,Serra Negra do Norte,Masculino,50 a 64,0
RN,Serra Negra do Norte,Masculino,65 ou mais,0
RN,Serra Negra do Norte,Masculino,Total,65
RN,Serra Negra do Norte,Feminino,Até 17,0
RN,Serra Negra do Norte,Feminino,18 a 24,14
RN,Serra Negra do Norte,Feminino,25 a 29,2
RN,Serra Negra do Norte,Feminino,30 a 39,-7
RN,Serra Negra do Norte,Feminino,40 a 49,-2
RN,Serra Negra do Norte,Feminino,50 a 64,0
RN,Serra Negra do Norte,Feminino,65 ou mais,0
RN,Serra Negra do Norte,Feminino,Total,7
RN,Serra Negra do Norte,Total,Até 17,5
RN,Serra Negra do Norte,Total,18 a 24,37
RN,Serra Negra do Norte,Total,25 a 29,17
RN,Serra Negra do Norte,Total,30 a 39,7
RN,Serra Negra do Norte,Total,40 a 49,6
RN,Serra Negra do Norte,Total,50 a 64,0
RN,Serra Negra do Norte,Total,65 ou mais,0
RN,Serra Negra do Norte,Total,Total,72
RN,Serrinha,Masculino,Até 17,0
RN,Serrinha,Masculino,18 a 24,-1
RN,Serrinha,Masculino,25 a 29,0
RN,Serrinha,Masculino,30 a 39,1
RN,Serrinha,Masculino,40 a 49,0
RN,Serrinha,Masculino,50 a 64,-1
RN,Serrinha,Masculino,65 ou mais,0
RN,Serrinha,Masculino,Total,-1
RN,Serrinha,Feminino,Até 17,0
RN,Serrinha,Feminino,18 a 24,-1
RN,Serrinha,Feminino,25 a 29,1
RN,Serrinha,Feminino,30 a 39,0
RN,Serrinha,Feminino,40 a 49,0
RN,Serrinha,Feminino,50 a 64,-1
RN,Serrinha,Feminino,65 ou mais,0
RN,Serrinha,Feminino,Total,-1
RN,Serrinha,Total,Até 17,0
RN,Serrinha,Total,18 a 24,-2
RN,Serrinha,Total,25 a 29,1
RN,Serrinha,Total,30 a 39,1
RN,Serrinha,Total,40 a 49,0
RN,Serrinha,Total,50 a 64,-2
RN,Serrinha,Total,65 ou mais,0
RN,Serrinha,Total,Total,-2
RN,Serrinha dos Pintos,Masculino,Até 17,0
RN,Serrinha dos Pintos,Masculino,18 a 24,2
RN,Serrinha dos Pintos,Masculino,25 a 29,-1
RN,Serrinha dos Pintos,Masculino,30 a 39,-2
RN,Serrinha dos Pintos,Masculino,40 a 49,0
RN,Serrinha dos Pintos,Masculino,50 a 64,-1
RN,Serrinha dos Pintos,Masculino,65 ou mais,0
RN,Serrinha dos Pintos,Masculino,Total,-2
RN,Serrinha dos Pintos,Feminino,Até 17,0
RN,Serrinha dos Pintos,Feminino,18 a 24,0
RN,Serrinha dos Pintos,Feminino,25 a 29,-2
RN,Serrinha dos Pintos,Feminino,30 a 39,-1
RN,Serrinha dos Pintos,Feminino,40 a 49,0
RN,Serrinha dos Pintos,Feminino,50 a 64,-1
RN,Serrinha dos Pintos,Feminino,65 ou mais,0
RN,Serrinha dos Pintos,Feminino,Total,-4
RN,Serrinha dos Pintos,Total,Até 17,0
RN,Serrinha dos Pintos,Total,18 a 24,2
RN,Serrinha dos Pintos,Total,25 a 29,-3
RN,Serrinha dos Pintos,Total,30 a 39,-3
RN,Serrinha dos Pintos,Total,40 a 49,0
RN,Serrinha dos Pintos,Total,50 a 64,-2
RN,Serrinha dos Pintos,Total,65 ou mais,0
RN,Serrinha dos Pintos,Total,Total,-6
RN,Severiano Melo,Masculino,Até 17,0
RN,Severiano Melo,Masculino,18 a 24,2
RN,Severiano Melo,Masculino,25 a 29,1
RN,Severiano Melo,Masculino,30 a 39,-1
RN,Severiano Melo,Masculino,40 a 49,0
RN,Severiano Melo,Masculino,50 a 64,-2
RN,Severiano Melo,Masculino,65 ou mais,0
RN,Severiano Melo,Masculino,Total,0
RN,Severiano Melo,Feminino,Até 17,0
RN,Severiano Melo,Feminino,18 a 24,2
RN,Severiano Melo,Feminino,25 a 29,0
RN,Severiano Melo,Feminino,30 a 39,1
RN,Severiano Melo,Feminino,40 a 49,1
RN,Severiano Melo,Feminino,50 a 64,0
RN,Severiano Melo,Feminino,65 ou mais,0
RN,Severiano Melo,Feminino,Total,4
RN,Severiano Melo,Total,Até 17,0
RN,Severiano Melo,Total,18 a 24,4
RN,Severiano Melo,Total,25 a 29,1
RN,Severiano Melo,Total,30 a 39,0
RN,Severiano Melo,Total,40 a 49,1
RN,Severiano Melo,Total,50 a 64,-2
RN,Severiano Melo,Total,65 ou mais,0
RN,Severiano Melo,Total,Total,4
RN,Sitio Novo,Masculino,Até 17,0
RN,Sitio Novo,Masculino,18 a 24,0
RN,Sitio Novo,Masculino,25 a 29,-1
RN,Sitio Novo,Masculino,30 a 39,2
RN,Sitio Novo,Masculino,40 a 49,-1
RN,Sitio Novo,Masculino,50 a 64,-2
RN,Sitio Novo,Masculino,65 ou mais,0
RN,Sitio Novo,Masculino,Total,-2
RN,Sitio Novo,Feminino,Até 17,0
RN,Sitio Novo,Feminino,18 a 24,0
RN,Sitio Novo,Feminino,25 a 29,0
RN,Sitio Novo,Feminino,30 a 39,-3
RN,Sitio Novo,Feminino,40 a 49,0
RN,Sitio Novo,Feminino,50 a 64,0
RN,Sitio Novo,Feminino,65 ou mais,0
RN,Sitio Novo,Feminino,Total,-3
RN,Sitio Novo,Total,Até 17,0
RN,Sitio Novo,Total,18 a 24,0
RN,Sitio Novo,Total,25 a 29,-1
RN,Sitio Novo,Total,30 a 39,-1
RN,Sitio Novo,Total,40 a 49,-1
RN,Sitio Novo,Total,50 a 64,-2
RN,Sitio Novo,Total,65 ou mais,0
RN,Sitio Novo,Total,Total,-5
RN,Taboleiro Grande,Masculino,Até 17,0
RN,Taboleiro Grande,Masculino,18 a 24,1
RN,Taboleiro Grande,Masculino,25 a 29,0
RN,Taboleiro Grande,Masculino,30 a 39,1
RN,Taboleiro Grande,Masculino,40 a 49,1
RN,Taboleiro Grande,Masculino,50 a 64,-1
RN,Taboleiro Grande,Masculino,65 ou mais,0
RN,Taboleiro Grande,Masculino,Total,2
RN,Taboleiro Grande,Feminino,Até 17,0
RN,Taboleiro Grande,Feminino,18 a 24,0
RN,Taboleiro Grande,Feminino,25 a 29,-1
RN,Taboleiro Grande,Feminino,30 a 39,1
RN,Taboleiro Grande,Feminino,40 a 49,-2
RN,Taboleiro Grande,Feminino,50 a 64,0
RN,Taboleiro Grande,Feminino,65 ou mais,0
RN,Taboleiro Grande,Feminino,Total,-2
RN,Taboleiro Grande,Total,Até 17,0
RN,Taboleiro Grande,Total,18 a 24,1
RN,Taboleiro Grande,Total,25 a 29,-1
RN,Taboleiro Grande,Total,30 a 39,2
RN,Taboleiro Grande,Total,40 a 49,-1
RN,Taboleiro Grande,Total,50 a 64,-1
RN,Taboleiro Grande,Total,65 ou mais,0
RN,Taboleiro Grande,Total,Total,0
RN,Taipu,Masculino,Até 17,0
RN,Taipu,Masculino,18 a 24,3
RN,Taipu,Masculino,25 a 29,7
RN,Taipu,Masculino,30 a 39,17
RN,Taipu,Masculino,40 a 49,6
RN,Taipu,Masculino,50 a 64,-3
RN,Taipu,Masculino,65 ou mais,0
RN,Taipu,Masculino,Total,30
RN,Taipu,Feminino,Até 17,0
RN,Taipu,Feminino,18 a 24,4
RN,Taipu,Feminino,25 a 29,3
RN,Taipu,Feminino,30 a 39,2
RN,Taipu,Feminino,40 a 49,-1
RN,Taipu,Feminino,50 a 64,0
RN,Taipu,Feminino,65 ou mais,0
RN,Taipu,Feminino,Total,8
RN,Taipu,Total,Até 17,0
RN,Taipu,Total,18 a 24,7
RN,Taipu,Total,25 a 29,10
RN,Taipu,Total,30 a 39,19
RN,Taipu,Total,40 a 49,5
RN,Taipu,Total,50 a 64,-3
RN,Taipu,Total,65 ou mais,0
RN,Taipu,Total,Total,38
RN,Tangara,Masculino,Até 17,0
RN,Tangara,Masculino,18 a 24,7
RN,Tangara,Masculino,25 a 29,-1
RN,Tangara,Masculino,30 a 39,-14
RN,Tangara,Masculino,40 a 49,-7
RN,Tangara,Masculino,50 a 64,-3
RN,Tangara,Masculino,65 ou mais,0
RN,Tangara,Masculino,Total,-18
RN,Tangara,Feminino,Até 17,0
RN,Tangara,Feminino,18 a 24,0
RN,Tangara,Feminino,25 a 29,0
RN,Tangara,Feminino,30 a 39,-3
RN,Tangara,Feminino,40 a 49,1
RN,Tangara,Feminino,50 a 64,2
RN,Tangara,Feminino,65 ou mais,0
RN,Tangara,Feminino,Total,0
RN,Tangara,Total,Até 17,0
RN,Tangara,Total,18 a 24,7
RN,Tangara,Total,25 a 29,-1
RN,Tangara,Total,30 a 39,-17
RN,Tangara,Total,40 a 49,-6
RN,Tangara,Total,50 a 64,-1
RN,Tangara,Total,65 ou mais,0
RN,Tangara,Total,Total,-18
RN,Tenente Ananias,Masculino,Até 17,0
RN,Tenente Ananias,Masculino,18 a 24,-1
RN,Tenente Ananias,Masculino,25 a 29,4
RN,Tenente Ananias,Masculino,30 a 39,-1
RN,Tenente Ananias,Masculino,40 a 49,1
RN,Tenente Ananias,Masculino,50 a 64,-3
RN,Tenente Ananias,Masculino,65 ou mais,0
RN,Tenente Ananias,Masculino,Total,0
RN,Tenente Ananias,Feminino,Até 17,0
RN,Tenente Ananias,Feminino,18 a 24,2
RN,Tenente Ananias,Feminino,25 a 29,3
RN,Tenente Ananias,Feminino,30 a 39,-4
RN,Tenente Ananias,Feminino,40 a 49,-6
RN,Tenente Ananias,Feminino,50 a 64,-1
RN,Tenente Ananias,Feminino,65 ou mais,0
RN,Tenente Ananias,Feminino,Total,-6
RN,Tenente Ananias,Total,Até 17,0
RN,Tenente Ananias,Total,18 a 24,1
RN,Tenente Ananias,Total,25 a 29,7
RN,Tenente Ananias,Total,30 a 39,-5
RN,Tenente Ananias,Total,40 a 49,-5
RN,Tenente Ananias,Total,50 a 64,-4
RN,Tenente Ananias,Total,65 ou mais,0
RN,Tenente Ananias,Total,Total,-6
RN,Tenente Laurentino Cruz,Masculino,Até 17,0
RN,Tenente Laurentino Cruz,Masculino,18 a 24,-5
RN,Tenente Laurentino Cruz,Masculino,25 a 29,1
RN,Tenente Laurentino Cruz,Masculino,30 a 39,-1
RN,Tenente Laurentino Cruz,Masculino,40 a 49,2
RN,Tenente Laurentino Cruz,Masculino,50 a 64,-2
RN,Tenente Laurentino Cruz,Masculino,65 ou mais,0
RN,Tenente Laurentino Cruz,Masculino,Total,-5
RN,Tenente Laurentino Cruz,Feminino,Até 17,0
RN,Tenente Laurentino Cruz,Feminino,18 a 24,-1
RN,Tenente Laurentino Cruz,Feminino,25 a 29,2
RN,Tenente Laurentino Cruz,Feminino,30 a 39,-3
RN,Tenente Laurentino Cruz,Feminino,40 a 49,2
RN,Tenente Laurentino Cruz,Feminino,50 a 64,-1
RN,Tenente Laurentino Cruz,Feminino,65 ou mais,0
RN,Tenente Laurentino Cruz,Feminino,Total,-1
RN,Tenente Laurentino Cruz,Total,Até 17,0
RN,Tenente Laurentino Cruz,Total,18 a 24,-6
RN,Tenente Laurentino Cruz,Total,25 a 29,3
RN,Tenente Laurentino Cruz,Total,30 a 39,-4
RN,Tenente Laurentino Cruz,Total,40 a 49,4
RN,Tenente Laurentino Cruz,Total,50 a 64,-3
RN,Tenente Laurentino Cruz,Total,65 ou mais,0
RN,Tenente Laurentino Cruz,Total,Total,-6
RN,Tibau do Sul,Masculino,Até 17,3
RN,Tibau do Sul,Masculino,18 a 24,74
RN,Tibau do Sul,Masculino,25 a 29,21
RN,Tibau do Sul,Masculino,30 a 39,-39
RN,Tibau do Sul,Masculino,40 a 49,-19
RN,Tibau do Sul,Masculino,50 a 64,-7
RN,Tibau do Sul,Masculino,65 ou mais,-1
RN,Tibau do Sul,Masculino,Total,32
RN,Tibau do Sul,Feminino,Até 17,5
RN,Tibau do Sul,Feminino,18 a 24,65
RN,Tibau do Sul,Feminino,25 a 29,23
RN,Tibau do Sul,Feminino,30 a 39,-16
RN,Tibau do Sul,Feminino,40 a 49,-4
RN,Tibau do Sul,Feminino,50 a 64,-8
RN,Tibau do Sul,Feminino,65 ou mais,0
RN,Tibau do Sul,Feminino,Total,65
RN,Tibau do Sul,Total,Até 17,8
RN,Tibau do Sul,Total,18 a 24,139
RN,Tibau do Sul,Total,25 a 29,44
RN,Tibau do Sul,Total,30 a 39,-55
RN,Tibau do Sul,Total,40 a 49,-23
RN,Tibau do Sul,Total,50 a 64,-15
RN,Tibau do Sul,Total,65 ou mais,-1
RN,Tibau do Sul,Total,Total,97
RN,Timbauba dos Batistas,Masculino,Até 17,0
RN,Timbauba dos Batistas,Masculino,18 a 24,1
RN,Timbauba dos Batistas,Masculino,25 a 29,0
RN,Timbauba dos Batistas,Masculino,30 a 39,2
RN,Timbauba dos Batistas,Masculino,40 a 49,2
RN,Timbauba dos Batistas,Masculino,50 a 64,0
RN,Timbauba dos Batistas,Masculino,65 ou mais,0
RN,Timbauba dos Batistas,Masculino,Total,5
RN,Timbauba dos Batistas,Feminino,Até 17,0
RN,Timbauba dos Batistas,Feminino,18 a 24,0
RN,Timbauba dos Batistas,Feminino,25 a 29,-3
RN,Timbauba dos Batistas,Feminino,30 a 39,-1
RN,Timbauba dos Batistas,Feminino,40 a 49,0
RN,Timbauba dos Batistas,Feminino,50 a 64,0
RN,Timbauba dos Batistas,Feminino,65 ou mais,0
RN,Timbauba dos Batistas,Feminino,Total,-4
RN,Timbauba dos Batistas,Total,Até 17,0
RN,Timbauba dos Batistas,Total,18 a 24,1
RN,Timbauba dos Batistas,Total,25 a 29,-3
RN,Timbauba dos Batistas,Total,30 a 39,1
RN,Timbauba dos Batistas,Total,40 a 49,2
RN,Timbauba dos Batistas,Total,50 a 64,0
RN,Timbauba dos Batistas,Total,65 ou mais,0
RN,Timbauba dos Batistas,Total,Total,1
RN,Touros,Masculino,Até 17,1
RN,Touros,Masculino,18 a 24,40
RN,Touros,Masculino,25 a 29,-7
RN,Touros,Masculino,30 a 39,-20
RN,Touros,Masculino,40 a 49,-13
RN,Touros,Masculino,50 a 64,-2
RN,Touros,Masculino,65 ou mais,1
RN,Touros,Masculino,Total,0
RN,Touros,Feminino,Até 17,0
RN,Touros,Feminino,18 a 24,17
RN,Touros,Feminino,25 a 29,11
RN,Touros,Feminino,30 a 39,3
RN,Touros,Feminino,40 a 49,0
RN,Touros,Feminino,50 a 64,-1
RN,Touros,Feminino,65 ou mais,-1
RN,Touros,Feminino,Total,29
RN,Touros,Total,Até 17,1
RN,Touros,Total,18 a 24,57
RN,Touros,Total,25 a 29,4
RN,Touros,Total,30 a 39,-17
RN,Touros,Total,40 a 49,-13
RN,Touros,Total,50 a 64,-3
RN,Touros,Total,65 ou mais,0
RN,Touros,Total,Total,29
RN,Triunfo Potiguar,Masculino,Até 17,0
RN,Triunfo Potiguar,Masculino,18 a 24,0
RN,Triunfo Potiguar,Masculino,25 a 29,-1
RN,Triunfo Potiguar,Masculino,30 a 39,-1
RN,Triunfo Potiguar,Masculino,40 a 49,0
RN,Triunfo Potiguar,Masculino,50 a 64,0
RN,Triunfo Potiguar,Masculino,65 ou mais,0
RN,Triunfo Potiguar,Masculino,Total,-2
RN,Triunfo Potiguar,Feminino,Até 17,0
RN,Triunfo Potiguar,Feminino,18 a 24,0
RN,Triunfo Potiguar,Feminino,25 a 29,0
RN,Triunfo Potiguar,Feminino,30 a 39,0
RN,Triunfo Potiguar,Feminino,40 a 49,0
RN,Triunfo Potiguar,Feminino,50 a 64,0
RN,Triunfo Potiguar,Feminino,65 ou mais,0
RN,Triunfo Potiguar,Feminino,Total,0
RN,Triunfo Potiguar,Total,Até 17,0
RN,Triunfo Potiguar,Total,18 a 24,0
RN,Triunfo Potiguar,Total,25 a 29,-1
RN,Triunfo Potiguar,Total,30 a 39,-1
RN,Triunfo Potiguar,Total,40 a 49,0
RN,Triunfo Potiguar,Total,50 a 64,0
RN,Triunfo Potiguar,Total,65 ou mais,0
RN,Triunfo Potiguar,Total,Total,-2
RN,Umarizal,Masculino,Até 17,0
RN,Umarizal,Masculino,18 a 24,3
RN,Umarizal,Masculino,25 a 29,10
RN,Umarizal,Masculino,30 a 39,7
RN,Umarizal,Masculino,40 a 49,-3
RN,Umarizal,Masculino,50 a 64,0
RN,Umarizal,Masculino,65 ou mais,0
RN,Umarizal,Masculino,Total,17
RN,Umarizal,Feminino,Até 17,0
RN,Umarizal,Feminino,18 a 24,4
RN,Umarizal,Feminino,25 a 29,0
RN,Umarizal,Feminino,30 a 39,-3
RN,Umarizal,Feminino,40 a 49,3
RN,Umarizal,Feminino,50 a 64,1
RN,Umarizal,Feminino,65 ou mais,0
RN,Umarizal,Feminino,Total,5
RN,Umarizal,Total,Até 17,0
RN,Umarizal,Total,18 a 24,7
RN,Umarizal,Total,25 a 29,10
RN,Umarizal,Total,30 a 39,4
RN,Umarizal,Total,40 a 49,0
RN,Umarizal,Total,50 a 64,1
RN,Umarizal,Total,65 ou mais,0
RN,Umarizal,Total,Total,22
RN,Upanema,Masculino,Até 17,0
RN,Upanema,Masculino,18 a 24,-20
RN,Upanema,Masculino,25 a 29,-20
RN,Upanema,Masculino,30 a 39,-82
RN,Upanema,Masculino,40 a 49,-48
RN,Upanema,Masculino,50 a 64,-34
RN,Upanema,Masculino,65 ou mais,-1
RN,Upanema,Masculino,Total,-205
RN,Upanema,Feminino,Até 17,0
RN,Upanema,Feminino,18 a 24,2
RN,Upanema,Feminino,25 a 29,3
RN,Upanema,Feminino,30 a 39,1
RN,Upanema,Feminino,40 a 49,2
RN,Upanema,Feminino,50 a 64,-3
RN,Upanema,Feminino,65 ou mais,0
RN,Upanema,Feminino,Total,5
RN,Upanema,Total,Até 17,0
RN,Upanema,Total,18 a 24,-18
RN,Upanema,Total,25 a 29,-17
RN,Upanema,Total,30 a 39,-81
RN,Upanema,Total,40 a 49,-46
RN,Upanema,Total,50 a 64,-37
RN,Upanema,Total,65 ou mais,-1
RN,Upanema,Total,Total,-200
RN,Varzea,Masculino,Até 17,0
RN,Varzea,Masculino,18 a 24,0
RN,Varzea,Masculino,25 a 29,2
RN,Varzea,Masculino,30 a 39,2
RN,Varzea,Masculino,40 a 49,0
RN,Varzea,Masculino,50 a 64,0
RN,Varzea,Masculino,65 ou mais,0
RN,Varzea,Masculino,Total,4
RN,Varzea,Feminino,Até 17,0
RN,Varzea,Feminino,18 a 24,2
RN,Varzea,Feminino,25 a 29,-3
RN,Varzea,Feminino,30 a 39,-1
RN,Varzea,Feminino,40 a 49,0
RN,Varzea,Feminino,50 a 64,0
RN,Varzea,Feminino,65 ou mais,0
RN,Varzea,Feminino,Total,-2
RN,Varzea,Total,Até 17,0
RN,Varzea,Total,18 a 24,2
RN,Varzea,Total,25 a 29,-1
RN,Varzea,Total,30 a 39,1
RN,Varzea,Total,40 a 49,0
RN,Varzea,Total,50 a 64,0
RN,Varzea,Total,65 ou mais,0
RN,Varzea,Total,Total,2
RN,Venha,Masculino,Até 17,0
RN,Venha,Masculino,18 a 24,0
RN,Venha,Masculino,25 a 29,-1
RN,Venha,Masculino,30 a 39,1
RN,Venha,Masculino,40 a 49,0
RN,Venha,Masculino,50 a 64,0
RN,Venha,Masculino,65 ou mais,0
RN,Venha,Masculino,Total,0
RN,Venha,Feminino,Até 17,0
RN,Venha,Feminino,18 a 24,0
RN,Venha,Feminino,25 a 29,0
RN,Venha,Feminino,30 a 39,0
RN,Venha,Feminino,40 a 49,0
RN,Venha,Feminino,50 a 64,0
RN,Venha,Feminino,65 ou mais,0
RN,Venha,Feminino,Total,0
RN,Venha,Total,Até 17,0
RN,Venha,Total,18 a 24,0
RN,Venha,Total,25 a 29,-1
RN,Venha,Total,30 a 39,1
RN,Venha,Total,40 a 49,0
RN,Venha,Total,50 a 64,0
RN,Venha,Total,65 ou mais,0
RN,Venha,Total,Total,0
RN,Vera Cruz,Masculino,Até 17,0
RN,Vera Cruz,Masculino,18 a 24,0
RN,Vera Cruz,Masculino,25 a 29,3
RN,Vera Cruz,Masculino,30 a 39,5
RN,Vera Cruz,Masculino,40 a 49,1
RN,Vera Cruz,Masculino,50 a 64,2
RN,Vera Cruz,Masculino,65 ou mais,0
RN,Vera Cruz,Masculino,Total,11
RN,Vera Cruz,Feminino,Até 17,0
RN,Vera Cruz,Feminino,18 a 24,-1
RN,Vera Cruz,Feminino,25 a 29,4
RN,Vera Cruz,Feminino,30 a 39,1
RN,Vera Cruz,Feminino,40 a 49,-2
RN,Vera Cruz,Feminino,50 a 64,0
RN,Vera Cruz,Feminino,65 ou mais,0
RN,Vera Cruz,Feminino,Total,2
RN,Vera Cruz,Total,Até 17,0
RN,Vera Cruz,Total,18 a 24,-1
RN,Vera Cruz,Total,25 a 29,7
RN,Vera Cruz,Total,30 a 39,6
RN,Vera Cruz,Total,40 a 49,-1
RN,Vera Cruz,Total,50 a 64,2
RN,Vera Cruz,Total,65 ou mais,0
RN,Vera Cruz,Total,Total,13
RN,Vicosa,Masculino,Até 17,0
RN,Vicosa,Masculino,18 a 24,1
RN,Vicosa,Masculino,25 a 29,0
RN,Vicosa,Masculino,30 a 39,0
RN,Vicosa,Masculino,40 a 49,0
RN,Vicosa,Masculino,50 a 64,0
RN,Vicosa,Masculino,65 ou mais,0
RN,Vicosa,Masculino,Total,1
RN,Vicosa,Feminino,Até 17,0
RN,Vicosa,Feminino,18 a 24,0
RN,Vicosa,Feminino,25 a 29,0
RN,Vicosa,Feminino,30 a 39,0
RN,Vicosa,Feminino,40 a 49,0
RN,Vicosa,Feminino,50 a 64,0
RN,Vicosa,Feminino,65 ou mais,0
RN,Vicosa,Feminino,Total,0
RN,Vicosa,Total,Até 17,0
RN,Vicosa,Total,18 a 24,1
RN,Vicosa,Total,25 a 29,0
RN,Vicosa,Total,30 a 39,0
RN,Vicosa,Total,40 a 49,0
RN,Vicosa,Total,50 a 64,0
RN,Vicosa,Total,65 ou mais,0
RN,Vicosa,Total,Total,1
RN,Vila Flor,Masculino,Até 17,0
RN,Vila Flor,Masculino,18 a 24,7
RN,Vila Flor,Masculino,25 a 29,3
RN,Vila Flor,Masculino,30 a 39,14
RN,Vila Flor,Masculino,40 a 49,-2
RN,Vila Flor,Masculino,50 a 64,-5
RN,Vila Flor,Masculino,65 ou mais,0
RN,Vila Flor,Masculino,Total,17
RN,Vila Flor,Feminino,Até 17,0
RN,Vila Flor,Feminino,18 a 24,0
RN,Vila Flor,Feminino,25 a 29,0
RN,Vila Flor,Feminino,30 a 39,-1
RN,Vila Flor,Feminino,40 a 49,0
RN,Vila Flor,Feminino,50 a 64,0
RN,Vila Flor,Feminino,65 ou mais,0
RN,Vila Flor,Feminino,Total,-1
RN,Vila Flor,Total,Até 17,0
RN,Vila Flor,Total,18 a 24,7
RN,Vila Flor,Total,25 a 29,3
RN,Vila Flor,Total,30 a 39,13
RN,Vila Flor,Total,40 a 49,-2
RN,Vila Flor,Total,50 a 64,-5
RN,Vila Flor,Total,65 ou mais,0
RN,Vila Flor,Total,Total,16
PB,Agua Branca,Masculino,Até 17,0
PB,Agua Branca,Masculino,18 a 24,3
PB,Agua Branca,Masculino,25 a 29,2
PB,Agua Branca,Masculino,30 a 39,1
PB,Agua Branca,Masculino,40 a 49,-1
PB,Agua Branca,Masculino,50 a 64,0
PB,Agua Branca,Masculino,65 ou mais,0
PB,Agua Branca,Masculino,Total,5
PB,Agua Branca,Feminino,Até 17,0
PB,Agua Branca,Feminino,18 a 24,1
PB,Agua Branca,Feminino,25 a 29,0
PB,Agua Branca,Feminino,30 a 39,5
PB,Agua Branca,Feminino,40 a 49,0
PB,Agua Branca,Feminino,50 a 64,-1
PB,Agua Branca,Feminino,65 ou mais,-1
PB,Agua Branca,Feminino,Total,4
PB,Agua Branca,Total,Até 17,0
PB,Agua Branca,Total,18 a 24,4
PB,Agua Branca,Total,25 a 29,2
PB,Agua Branca,Total,30 a 39,6
PB,Agua Branca,Total,40 a 49,-1
PB,Agua Branca,Total,50 a 64,-1
PB,Agua Branca,Total,65 ou mais,-1
PB,Agua Branca,Total,Total,9
PB,Aguiar,Masculino,Até 17,0
PB,Aguiar,Masculino,18 a 24,5
PB,Aguiar,Masculino,25 a 29,-1
PB,Aguiar,Masculino,30 a 39,3
PB,Aguiar,Masculino,40 a 49,-2
PB,Aguiar,Masculino,50 a 64,3
PB,Aguiar,Masculino,65 ou mais,0
PB,Aguiar,Masculino,Total,8
PB,Aguiar,Feminino,Até 17,0
PB,Aguiar,Feminino,18 a 24,-3
PB,Aguiar,Feminino,25 a 29,3
PB,Aguiar,Feminino,30 a 39,-4
PB,Aguiar,Feminino,40 a 49,-3
PB,Aguiar,Feminino,50 a 64,1
PB,Aguiar,Feminino,65 ou mais,0
PB,Aguiar,Feminino,Total,-6
PB,Aguiar,Total,Até 17,0
PB,Aguiar,Total,18 a 24,2
PB,Aguiar,Total,25 a 29,2
PB,Aguiar,Total,30 a 39,-1
PB,Aguiar,Total,40 a 49,-5
PB,Aguiar,Total,50 a 64,4
PB,Aguiar,Total,65 ou mais,0
PB,Aguiar,Total,Total,2
PB,Alagoa Grande,Masculino,Até 17,0
PB,Alagoa Grande,Masculino,18 a 24,-6
PB,Alagoa Grande,Masculino,25 a 29,-9
PB,Alagoa Grande,Masculino,30 a 39,-20
PB,Alagoa Grande,Masculino,40 a 49,-3
PB,Alagoa Grande,Masculino,50 a 64,-10
PB,Alagoa Grande,Masculino,65 ou mais,0
PB,Alagoa Grande,Masculino,Total,-48
PB,Alagoa Grande,Feminino,Até 17,3
PB,Alagoa Grande,Feminino,18 a 24,2
PB,Alagoa Grande,Feminino,25 a 29,5
PB,Alagoa Grande,Feminino,30 a 39,-7
PB,Alagoa Grande,Feminino,40 a 49,-3
PB,Alagoa Grande,Feminino,50 a 64,-4
PB,Alagoa Grande,Feminino,65 ou mais,0
PB,Alagoa Grande,Feminino,Total,-4
PB,Alagoa Grande,Total,Até 17,3
PB,Alagoa Grande,Total,18 a 24,-4
PB,Alagoa Grande,Total,25 a 29,-4
PB,Alagoa Grande,Total,30 a 39,-27
PB,Alagoa Grande,Total,40 a 49,-6
PB,Alagoa Grande,Total,50 a 64,-14
PB,Alagoa Grande,Total,65 ou mais,0
PB,Alagoa Grande,Total,Total,-52
PB,Alagoa Nova,Masculino,Até 17,0
PB,Alagoa Nova,Masculino,18 a 24,82
PB,Alagoa Nova,Masculino,25 a 29,3
